Target	Distance
4609	2
2052	1
5243	1
836	2
841	2
207	2
3091	2
5594	2
5595	2
5599	2
6513	3
7422	2
2811	3
3674	3
3690	2
7066	3
6648	1
25828	2
57817	3
842	2
1026	2
1111	2
7157	2
563	2
3797	3
3848	2
7018	1
160428	3
596	2
598	2
4193	2
1565	2
1559	1
1576	2
8856	1
7364	3
581	1
637	2
54205	2
56616	2
8772	2
355	2
356	2
142	2
331	2
3162	1
4316	3
4318	2
22949	2
840	2
1192	3
8192	3
1437	3
2323	5
3562	4
4254	4
7462	3
5728	2
9349	2
6169	2
6194	2
10291	2
23581	3
1649	3
10912	2
5604	2
9141	3
7153	2
1636	3
196	1
203	3
10142	3
1645	3
1646	2
8644	3
1109	3
226	2
230	2
290	3
360	3
443	2
22926	2
665	2
768	2
847	1
9308	3
942	3
1080	2
3576	3
1543	3
54583	3
112398	3
1958	2
2023	1
2026	2
2068	3
2597	2
2878	3
3014	2
1839	3
64344	3
29923	3
3098	2
3099	3
3383	3
3554	2
3918	3
3939	2
51360	3
4282	2
4317	3
4879	3
51667	3
100506658	3
8974	3
5163	2
5165	2
5230	2
8985	2
5519	3
5723	3
6401	2
5054	2
6647	1
6720	2
6774	2
7037	2
10440	3
1432	2
3732	3
1558	2
1956	2
4830	2
5742	2
6752	3
1544	3
1548	1
1555	3
1562	2
1557	1
1571	1
1577	2
2554	3
2560	3
4009	3
1545	3
1580	4
2346	3
2925	2
5468	2
5925	2
6671	3
301	2
84674	3
23017	3
2914	3
3932	2
5081	3
79156	3
9021	2
7078	2
8743	3
8626	2
9687	3
9970	1
259	1
347	2
733	3
3933	3
29991	3
5004	3
5730	3
348	1
3949	3
5743	1
7124	1
796	3
2982	3
2983	3
3248	3
183	3
834	2
843	3
835	3
839	3
7150	3
9451	2
1965	3
2053	3
2081	2
3630	3
3643	3
7494	3
11255	4
5601	2
57491	2
846	3
4846	2
6622	2
1814	3
3569	1
367	2
1815	3
147	2
146	3
5168	3
5530	3
1591	3
7421	2
1950	3
5747	2
135	3
2	2
231	2
229	1
23600	3
345	2
467	3
84938	2
602	2
761	3
1048	3
1356	1
1382	3
1528	2
1622	2
1889	2
2064	2
2168	2
2194	1
2243	1
2254	2
2266	2
2330	3
2539	3
2645	3
2938	3
2944	1
3156	3
3398	3
8870	3
3479	1
3481	2
3484	2
3956	2
3958	1
4137	2
4170	2
4493	3
10403	2
4792	2
4804	2
1728	2
5053	3
5111	2
5292	2
5893	2
5965	3
389	3
6319	3
12	3
6696	1
7052	2
7076	3
7305	4
10537	3
7319	3
7381	3
10493	3
